wl,nr,Kab,Kca,Ks,Kw,Kdm,phiI,phiII,KcaV,KcaZ,Kant,phi,GSV1,GSV2,GSV3,nw
1565,1.362,0,0,0,9.2,5.75,0,0,0,0,0,0,0.03251,0.94413,0.02711,1.32
1566,1.3618,0,0,0,9.13,5.75,0,0,0,0,0,0,0.03185,0.94562,0.02618,1.32
1567,1.3617,0,0,0,9.05,5.74,0,0,0,0,0,0,0.03119,0.94709,0.02527,1.32
1568,1.3615,0,0,0,8.98,5.75,0,0,0,0,0,0,0.03053,0.94855,0.02438,1.32
1569,1.3613,0,0,0,8.9,5.75,0,0,0,0,0,0,0.02986,0.95,0.02349,1.32
1570,1.3612,0,0,0,8.82,5.75,0,0,0,0,0,0,0.02919,0.95144,0.02261,1.32
1571,1.361,0,0,0,8.74,5.75,0,0,0,0,0,0,0.02852,0.95287,0.02175,1.32
1572,1.3608,0,0,0,8.67,5.75,0,0,0,0,0,0,0.02784,0.95429,0.02089,1.32
1573,1.3607,0,0,0,8.59,5.74,0,0,0,0,0,0,0.02716,0.9557,0.02005,1.32
1574,1.3605,0,0,0,8.51,5.74,0,0,0,0,0,0,0.02647,0.9571,0.01922,1.32
1575,1.3603,0,0,0,8.45,5.75,0,0,0,0,0,0,0.02579,0.95849,0.01839,1.32
1576,1.3602,0,0,0,8.36,5.74,0,0,0,0,0,0,0.0251,0.95987,0.01758,1.32
1577,1.36,0,0,0,8.3,5.76,0,0,0,0,0,0,0.02441,0.96124,0.01678,1.32
1578,1.3599,0,0,0,8.23,5.75,0,0,0,0,0,0,0.02373,0.96259,0.01598,1.32
1579,1.3597,0,0,0,8.16,5.75,0,0,0,0,0,0,0.02304,0.96394,0.0152,1.32
1580,1.3595,0,0,0,8.1,5.75,0,0,0,0,0,0,0.02236,0.96527,0.01442,1.32
1581,1.3594,0,0,0,8.04,5.73,0,0,0,0,0,0,0.02167,0.96659,0.01365,1.32
1582,1.3592,0,0,0,7.96,5.74,0,0,0,0,0,0,0.02099,0.96789,0.01289,1.32
1583,1.359,0,0,0,7.89,5.72,0,0,0,0,0,0,0.02032,0.96918,0.01215,1.32
1584,1.3589,0,0,0,7.83,5.73,0,0,0,0,0,0,0.01965,0.97045,0.01142,1.32
1585,1.3587,0,0,0,7.77,5.71,0,0,0,0,0,0,0.01898,0.9717,0.01071,1.32
1586,1.3586,0,0,0,7.71,5.7,0,0,0,0,0,0,0.01833,0.97292,0.01003,1.32
1587,1.3584,0,0,0,7.65,5.7,0,0,0,0,0,0,0.01768,0.97412,0.00936,1.32
1588,1.3582,0,0,0,7.61,5.7,0,0,0,0,0,0,0.01703,0.97529,0.00873,1.32
1589,1.3581,0,0,0,7.55,5.69,0,0,0,0,0,0,0.0164,0.97642,0.00812,1.32
1590,1.3579,0,0,0,7.5,5.69,0,0,0,0,0,0,0.01578,0.97752,0.00755,1.32
1591,1.3578,0,0,0,7.43,5.67,0,0,0,0,0,0,0.01517,0.97859,0.00701,1.32
1592,1.3576,0,0,0,7.37,5.66,0,0,0,0,0,0,0.01456,0.97962,0.00651,1.32
1593,1.3575,0,0,0,7.32,5.63,0,0,0,0,0,0,0.01397,0.98062,0.00604,1.32
1594,1.3573,0,0,0,7.25,5.61,0,0,0,0,0,0,0.01339,0.98159,0.0056,1.32
1595,1.3571,0,0,0,7.2,5.59,0,0,0,0,0,0,0.01282,0.98253,0.00519,1.32
1596,1.357,0,0,0,7.16,5.59,0,0,0,0,0,0,0.01225,0.98343,0.00481,1.32
1597,1.3568,0,0,0,7.12,5.56,0,0,0,0,0,0,0.0117,0.98431,0.00445,1.32
1598,1.3567,0,0,0,7.08,5.55,0,0,0,0,0,0,0.01115,0.98516,0.00412,1.32
1599,1.3565,0,0,0,7.04,5.53,0,0,0,0,0,0,0.01061,0.98599,0.00381,1.32
1600,1.3563,0,0,0,6.99,5.52,0,0,0,0,0,0,0.01007,0.98679,0.00352,1.32
1601,1.3562,0,0,0,6.94,5.51,0,0,0,0,0,0,0.00954,0.98756,0.00325,1.32
1602,1.356,0,0,0,6.91,5.49,0,0,0,0,0,0,0.00902,0.98832,0.003,1.32
1603,1.3558,0,0,0,6.87,5.46,0,0,0,0,0,0,0.0085,0.98906,0.00276,1.32
1604,1.3557,0,0,0,6.83,5.45,0,0,0,0,0,0,0.00798,0.98978,0.00254,1.32
1605,1.3555,0,0,0,6.78,5.44,0,0,0,0,0,0,0.00747,0.99048,0.00233,1.32
1606,1.3553,0,0,0,6.74,5.43,0,0,0,0,0,0,0.00697,0.99118,0.00213,1.32
1607,1.3552,0,0,0,6.71,5.41,0,0,0,0,0,0,0.00646,0.99186,0.00194,1.32
1608,1.355,0,0,0,6.7,5.39,0,0,0,0,0,0,0.00595,0.99253,0.00175,1.32
1609,1.3549,0,0,0,6.65,5.38,0,0,0,0,0,0,0.00545,0.9932,0.00157,1.32
1610,1.3547,0,0,0,6.63,5.38,0,0,0,0,0,0,0.00494,0.99387,0.0014,1.32
1611,1.3545,0,0,0,6.6,5.36,0,0,0,0,0,0,0.00444,0.99453,0.00122,1.32
1612,1.3544,0,0,0,6.57,5.35,0,0,0,0,0,0,0.00393,0.99518,0.00105,1.32
1613,1.3542,0,0,0,6.53,5.33,0,0,0,0,0,0,0.00343,0.99583,0.00088,1.32
1614,1.354,0,0,0,6.5,5.32,0,0,0,0,0,0,0.00293,0.99647,0.00071,1.32
1615,1.3539,0,0,0,6.47,5.3,0,0,0,0,0,0,0.00243,0.9971,0.00056,1.32
1616,1.3537,0,0,0,6.45,5.29,0,0,0,0,0,0,0.00193,0.99772,0.00042,1.32
1617,1.3535,0,0,0,6.42,5.28,0,0,0,0,0,0,0.00144,0.99832,0.00029,1.32
1618,1.3534,0,0,0,6.4,5.27,0,0,0,0,0,0,0.00095,0.9989,0.00017,1.32
1619,1.3532,0,0,0,6.36,5.26,0,0,0,0,0,0,0.00047,0.99946,8.00E-05,1.32
1620,1.3531,0,0,0,6.35,5.25,0,0,0,0,0,0,0,1,0,1.32
1621,1.3529,0,0,0,6.31,5.25,0,0,0,0,0,0,-0.00046,1.0005,-6.00E-05,1.32
1622,1.3527,0,0,0,6.28,5.23,0,0,0,0,0,0,-0.00092,1.001,-9.00E-05,1.32
1623,1.3526,0,0,0,6.25,5.22,0,0,0,0,0,0,-0.00137,1.0015,-0.00012,1.32
1624,1.3524,0,0,0,6.21,5.21,0,0,0,0,0,0,-0.00182,1.0019,-0.00013,1.32
1625,1.3523,0,0,0,6.19,5.2,0,0,0,0,0,0,-0.00226,1.0024,-0.00013,1.32
1626,1.3521,0,0,0,6.16,5.21,0,0,0,0,0,0,-0.0027,1.0028,-0.00013,1.32
1627,1.3519,0,0,0,6.13,5.2,0,0,0,0,0,0,-0.00313,1.0033,-0.00012,1.32
1628,1.3518,0,0,0,6.12,5.19,0,0,0,0,0,0,-0.00356,1.0037,-0.00011,1.32
1629,1.3516,0,0,0,6.09,5.19,0,0,0,0,0,0,-0.004,1.0041,-0.00011,1.32
1630,1.3515,0,0,0,6.08,5.18,0,0,0,0,0,0,-0.00443,1.0046,-0.00012,1.32
1631,1.3513,0,0,0,6.05,5.18,0,0,0,0,0,0,-0.00486,1.005,-0.00013,1.32
1632,1.3512,0,0,0,6.05,5.18,0,0,0,0,0,0,-0.00529,1.0055,-0.00015,1.32
1633,1.351,0,0,0,6.02,5.17,0,0,0,0,0,0,-0.00573,1.0059,-0.00018,1.32
1634,1.3508,0,0,0,6.01,5.15,0,0,0,0,0,0,-0.00616,1.0064,-0.00021,1.32
1635,1.3507,0,0,0,5.98,5.14,0,0,0,0,0,0,-0.00659,1.0068,-0.00025,1.32
1636,1.3505,0,0,0,5.97,5.14,0,0,0,0,0,0,-0.00702,1.0073,-0.00029,1.32
1637,1.3504,0,0,0,5.95,5.13,0,0,0,0,0,0,-0.00744,1.0078,-0.00033,1.32
1638,1.3502,0,0,0,5.94,5.12,0,0,0,0,0,0,-0.00786,1.0082,-0.00036,1.32
1639,1.3501,0,0,0,5.92,5.11,0,0,0,0,0,0,-0.00828,1.0086,-0.0004,1.32
1640,1.3499,0,0,0,5.91,5.13,0,0,0,0,0,0,-0.00869,1.0091,-0.00043,1.32
1641,1.3498,0,0,0,5.89,5.11,0,0,0,0,0,0,-0.0091,1.0095,-0.00045,1.32
1642,1.3496,0,0,0,5.88,5.1,0,0,0,0,0,0,-0.0095,1.0099,-0.00047,1.32
1643,1.3495,0,0,0,5.85,5.1,0,0,0,0,0,0,-0.0099,1.0103,-0.00048,1.32
1644,1.3493,0,0,0,5.83,5.11,0,0,0,0,0,0,-0.01029,1.0107,-0.00048,1.32
1645,1.3492,0,0,0,5.8,5.11,0,0,0,0,0,0,-0.01067,1.0111,-0.00047,1.32
1646,1.349,0,0,0,5.79,5.11,0,0,0,0,0,0,-0.01104,1.0114,-0.00045,1.32
1647,1.3489,0,0,0,5.75,5.13,0,0,0,0,0,0,-0.0114,1.0117,-0.00043,1.32
1648,1.3487,0,0,0,5.75,5.14,0,0,0,0,0,0,-0.01176,1.0121,-0.00038,1.32
1649,1.3486,0,0,0,5.72,5.13,0,0,0,0,0,0,-0.01211,1.0124,-0.00033,1.32
1650,1.3484,0,0,0,5.71,5.15,0,0,0,0,0,0,-0.01245,1.0127,-0.00027,1.32
1651,1.3482,0,0,0,5.69,5.18,0,0,0,0,0,0,-0.01277,1.0129,-0.00019,1.32
1652,1.3481,0,0,0,5.68,5.19,0,0,0,0,0,0,-0.01309,1.0132,-9.00E-05,1.32
1653,1.3479,0,0,0,5.66,5.2,0,0,0,0,0,0,-0.0134,1.0134,1.00E-05,1.32
1654,1.3478,0,0,0,5.66,5.24,0,0,0,0,0,0,-0.01371,1.0136,0.00013,1.32
1655,1.3476,0,0,0,5.64,5.26,0,0,0,0,0,0,-0.01401,1.0139,0.00025,1.32
1656,1.3475,0,0,0,5.65,5.27,0,0,0,0,0,0,-0.0143,1.0141,0.00038,1.32
1657,1.3473,0,0,0,5.63,5.29,0,0,0,0,0,0,-0.0146,1.0143,0.00052,1.32
1658,1.3472,0,0,0,5.63,5.34,0,0,0,0,0,0,-0.01489,1.0144,0.00067,1.32
1659,1.347,0,0,0,5.62,5.37,0,0,0,0,0,0,-0.01518,1.0146,0.00082,1.32
1660,1.3469,0,0,0,5.62,5.39,0,0,0,0,0,0,-0.01547,1.0148,0.00098,1.32
1661,1.3467,0,0,0,5.6,5.43,0,0,0,0,0,0,-0.01577,1.015,0.00113,1.32
1662,1.3466,0,0,0,5.61,5.45,0,0,0,0,0,0,-0.01607,1.0151,0.0013,1.32
1663,1.3464,0,0,0,5.6,5.49,0,0,0,0,0,0,-0.01636,1.0153,0.00146,1.32
1664,1.3463,0,0,0,5.6,5.52,0,0,0,0,0,0,-0.01667,1.0155,0.00164,1.32
1665,1.3461,0,0,0,5.58,5.56,0,0,0,0,0,0,-0.01697,1.0156,0.00182,1.32
1666,1.346,0,0,0,5.58,5.61,0,0,0,0,0,0,-0.01727,1.0158,0.00201,1.32
1667,1.3458,0,0,0,5.56,5.65,0,0,0,0,0,0,-0.01758,1.0159,0.00221,1.32
1668,1.3457,0,0,0,5.56,5.7,0,0,0,0,0,0,-0.01789,1.016,0.00243,1.32
1669,1.3455,0,0,0,5.55,5.74,0,0,0,0,0,0,-0.0182,1.0161,0.00266,1.32
1670,1.3454,0,0,0,5.55,5.74,0,0,0,0,0,0,-0.01851,1.0162,0.0029,1.32
1671,1.3452,0,0,0,5.54,5.64,0,0,0,0,0,0,-0.01882,1.0163,0.00316,1.32
1672,1.3451,0,0,0,5.54,5.69,0,0,0,0,0,0,-0.01914,1.0164,0.00344,1.32
1673,1.3449,0,0,0,5.53,5.72,0,0,0,0,0,0,-0.01945,1.0164,0.00373,1.32
1674,1.3448,0,0,0,5.53,5.76,0,0,0,0,0,0,-0.01976,1.0165,0.00403,1.32
1675,1.3446,0,0,0,5.53,5.8,0,0,0,0,0,0,-0.02007,1.0165,0.00435,1.32
1676,1.3445,0,0,0,5.53,5.85,0,0,0,0,0,0,-0.02037,1.0165,0.00468,1.32
1677,1.3443,0,0,0,5.53,5.88,0,0,0,0,0,0,-0.02067,1.0165,0.00503,1.32
1678,1.3442,0,0,0,5.53,5.92,0,0,0,0,0,0,-0.02097,1.0164,0.00538,1.32
1679,1.344,0,0,0,5.52,5.97,0,0,0,0,0,0,-0.02126,1.0164,0.00575,1.32
1680,1.3439,0,0,0,5.52,6.02,0,0,0,0,0,0,-0.02154,1.0163,0.00613,1.32
1681,1.3437,0,0,0,5.52,6.06,0,0,0,0,0,0,-0.02182,1.0162,0.00651,1.32
1682,1.3436,0,0,0,5.53,6.12,0,0,0,0,0,0,-0.02208,1.0162,0.00691,1.32
1683,1.3435,0,0,0,5.52,6.17,0,0,0,0,0,0,-0.02235,1.0161,0.00731,1.32
1684,1.3433,0,0,0,5.52,6.21,0,0,0,0,0,0,-0.0226,1.016,0.00773,1.32
1685,1.3432,0,0,0,5.52,6.27,0,0,0,0,0,0,-0.02285,1.0158,0.00815,1.32
1686,1.343,0,0,0,5.52,6.32,0,0,0,0,0,0,-0.0231,1.0157,0.00857,1.32
1687,1.3429,0,0,0,5.51,6.38,0,0,0,0,0,0,-0.02334,1.0156,0.00901,1.32
1688,1.3428,0,0,0,5.53,6.43,0,0,0,0,0,0,-0.02358,1.0154,0.00945,1.32
1689,1.3426,0,0,0,5.51,6.49,0,0,0,0,0,0,-0.02382,1.0153,0.0099,1.32
1690,1.3425,0,0,0,5.52,6.54,0,0,0,0,0,0,-0.02406,1.0151,0.01035,1.32
1691,1.3423,0,0,0,5.52,6.58,0,0,0,0,0,0,-0.0243,1.0149,0.01081,1.32
1692,1.3422,0,0,0,5.52,6.62,0,0,0,0,0,0,-0.02454,1.0148,0.01127,1.32
1693,1.3421,0,0,0,5.51,6.67,0,0,0,0,0,0,-0.02478,1.0146,0.01174,1.32
1694,1.3419,0,0,0,5.52,6.73,0,0,0,0,0,0,-0.02502,1.0144,0.01222,1.32
1695,1.3418,0,0,0,5.52,6.77,0,0,0,0,0,0,-0.02525,1.0142,0.01271,1.32
1696,1.3417,0,0,0,5.54,6.81,0,0,0,0,0,0,-0.02548,1.014,0.01321,1.32
1697,1.3415,0,0,0,5.54,6.86,0,0,0,0,0,0,-0.02571,1.0137,0.01373,1.31
1698,1.3414,0,0,0,5.54,6.91,0,0,0,0,0,0,-0.02593,1.0135,0.01425,1.31
1699,1.3413,0,0,0,5.56,6.96,0,0,0,0,0,0,-0.02615,1.0132,0.0148,1.31
1700,1.3411,0,0,0,5.57,7.01,0,0,0,0,0,0,-0.02636,1.0129,0.01535,1.31
1701,1.341,0,0,0,5.58,7.05,0,0,0,0,0,0,-0.02657,1.0126,0.01593,1.31
1702,1.3409,0,0,0,5.61,7.09,0,0,0,0,0,0,-0.02677,1.0123,0.01652,1.31
1703,1.3407,0,0,0,5.61,7.14,0,0,0,0,0,0,-0.02697,1.012,0.01713,1.31
1704,1.3406,0,0,0,5.63,7.16,0,0,0,0,0,0,-0.02716,1.0116,0.01775,1.31
1705,1.3405,0,0,0,5.64,7.2,0,0,0,0,0,0,-0.02735,1.0112,0.01839,1.31
1706,1.3403,0,0,0,5.66,7.23,0,0,0,0,0,0,-0.02753,1.0108,0.01904,1.31
1707,1.3402,0,0,0,5.67,7.27,0,0,0,0,0,0,-0.02771,1.0104,0.01971,1.31
1708,1.3401,0,0,0,5.69,7.32,0,0,0,0,0,0,-0.02788,1.0099,0.02039,1.31
1709,1.3399,0,0,0,5.7,7.34,0,0,0,0,0,0,-0.02805,1.0095,0.02108,1.31
1710,1.3398,0,0,0,5.73,7.36,0,0,0,0,0,0,-0.02822,1.009,0.02179,1.31
1711,1.3397,0,0,0,5.75,7.4,0,0,0,0,0,0,-0.02839,1.0085,0.02251,1.31
1712,1.3396,0,0,0,5.77,7.44,0,0,0,0,0,0,-0.02855,1.008,0.02325,1.31
1713,1.3394,0,0,0,5.78,7.47,0,0,0,0,0,0,-0.02872,1.0075,0.02399,1.31
1714,1.3393,0,0,0,5.8,7.51,0,0,0,0,0,0,-0.02888,1.0069,0.02475,1.31
1715,1.3392,0,0,0,5.81,7.53,0,0,0,0,0,0,-0.02905,1.0064,0.02552,1.31
1716,1.3391,0,0,0,5.83,7.56,0,0,0,0,0,0,-0.02921,1.0058,0.0263,1.31
1717,1.3389,0,0,0,5.84,7.58,0,0,0,0,0,0,-0.02938,1.0052,0.0271,1.31
1718,1.3388,0,0,0,5.88,7.6,0,0,0,0,0,0,-0.02956,1.0046,0.02791,1.31
1719,1.3387,0,0,0,5.89,7.63,0,0,0,0,0,0,-0.02973,1.004,0.02873,1.31
1720,1.3386,0,0,0,5.93,7.65,0,0,0,0,0,0,-0.02991,1.0034,0.02956,1.31
1721,1.3384,0,0,0,5.95,7.67,0,0,0,0,0,0,-0.0301,1.0027,0.03041,1.31
1722,1.3383,0,0,0,5.97,7.69,0,0,0,0,0,0,-0.0303,1.0021,0.03127,1.31
1723,1.3382,0,0,0,6,7.7,0,0,0,0,0,0,-0.0305,1.0014,0.03214,1.31
1724,1.3381,0,0,0,6.03,7.71,0,0,0,0,0,0,-0.03072,1.0007,0.03302,1.31
1725,1.338,0,0,0,6.05,7.72,0,0,0,0,0,0,-0.03095,1,0.03391,1.31
1726,1.3378,0,0,0,6.09,7.73,0,0,0,0,0,0,-0.0312,0.99934,0.03482,1.31
1727,1.3377,0,0,0,6.1,7.73,0,0,0,0,0,0,-0.03147,0.99865,0.03573,1.31
1728,1.3376,0,0,0,6.14,7.71,0,0,0,0,0,0,-0.03176,0.99795,0.03666,1.31
1729,1.3375,0,0,0,6.17,7.7,0,0,0,0,0,0,-0.03207,0.99726,0.03759,1.31
1730,1.3374,0,0,0,6.2,7.7,0,0,0,0,0,0,-0.03241,0.99657,0.03853,1.31
1731,1.3373,0,0,0,6.22,7.67,0,0,0,0,0,0,-0.03278,0.99589,0.03948,1.31
1732,1.3371,0,0,0,6.26,7.64,0,0,0,0,0,0,-0.03317,0.99521,0.04044,1.31
1733,1.337,0,0,0,6.28,7.62,0,0,0,0,0,0,-0.03357,0.99453,0.04141,1.31
1734,1.3369,0,0,0,6.34,7.59,0,0,0,0,0,0,-0.034,0.99384,0.04239,1.31
1735,1.3368,0,0,0,6.37,7.56,0,0,0,0,0,0,-0.03443,0.99315,0.04338,1.31
1736,1.3367,0,0,0,6.39,7.52,0,0,0,0,0,0,-0.03486,0.99245,0.04437,1.31
1737,1.3366,0,0,0,6.45,7.48,0,0,0,0,0,0,-0.03529,0.99174,0.04538,1.31
1738,1.3365,0,0,0,6.49,7.45,0,0,0,0,0,0,-0.03572,0.99102,0.0464,1.31
1739,1.3364,0,0,0,6.52,7.44,0,0,0,0,0,0,-0.03614,0.99027,0.04742,1.31
1740,1.3363,0,0,0,6.57,7.41,0,0,0,0,0,0,-0.03655,0.98951,0.04846,1.31
1741,1.3362,0,0,0,6.62,7.38,0,0,0,0,0,0,-0.03694,0.98873,0.0495,1.31
1742,1.336,0,0,0,6.66,7.36,0,0,0,0,0,0,-0.03731,0.98792,0.05055,1.31
1743,1.3359,0,0,0,6.69,7.35,0,0,0,0,0,0,-0.03767,0.98711,0.05161,1.31
1744,1.3358,0,0,0,6.75,7.33,0,0,0,0,0,0,-0.03802,0.98628,0.05268,1.31
1745,1.3357,0,0,0,6.8,7.33,0,0,0,0,0,0,-0.03835,0.98544,0.05374,1.31
1746,1.3356,0,0,0,6.84,7.33,0,0,0,0,0,0,-0.03868,0.9846,0.05481,1.31
1747,1.3355,0,0,0,6.9,7.3,0,0,0,0,0,0,-0.03901,0.98376,0.05588,1.31
1748,1.3354,0,0,0,6.96,7.3,0,0,0,0,0,0,-0.03934,0.98292,0.05695,1.31
1749,1.3353,0,0,0,7,7.3,0,0,0,0,0,0,-0.03966,0.98208,0.05802,1.31
1750,1.3352,0,0,0,7.05,7.29,0,0,0,0,0,0,-0.03999,0.98126,0.05908,1.31
1751,1.3351,0,0,0,7.11,7.29,0,0,0,0,0,0,-0.04032,0.98045,0.06013,1.31
1752,1.335,0,0,0,7.18,7.29,0,0,0,0,0,0,-0.04066,0.97966,0.06118,1.31
1753,1.3349,0,0,0,7.24,7.28,0,0,0,0,0,0,-0.04101,0.97887,0.06223,1.31
1754,1.3348,0,0,0,7.27,7.28,0,0,0,0,0,0,-0.04136,0.9781,0.06328,1.31
1755,1.3347,0,0,0,7.34,7.26,0,0,0,0,0,0,-0.04171,0.97733,0.06433,1.31
1756,1.3346,0,0,0,7.41,7.25,0,0,0,0,0,0,-0.04208,0.97656,0.06538,1.31
1757,1.3345,0,0,0,7.48,7.24,0,0,0,0,0,0,-0.04245,0.9758,0.06643,1.31
1758,1.3344,0,0,0,7.54,7.23,0,0,0,0,0,0,-0.04283,0.97504,0.06749,1.31
1759,1.3343,0,0,0,7.59,7.21,0,0,0,0,0,0,-0.04322,0.97428,0.06856,1.31
1760,1.3342,0,0,0,7.67,7.19,0,0,0,0,0,0,-0.04362,0.97351,0.06964,1.31
1761,1.3341,0,0,0,7.73,7.16,0,0,0,0,0,0,-0.04402,0.97275,0.07073,1.31
1762,1.334,0,0,0,7.78,7.14,0,0,0,0,0,0,-0.04443,0.97197,0.07183,1.31
1763,1.3339,0,0,0,7.83,7.11,0,0,0,0,0,0,-0.04485,0.97119,0.07294,1.31
1764,1.3338,0,0,0,7.89,7.1,0,0,0,0,0,0,-0.04527,0.9704,0.07406,1.31
1765,1.3337,0,0,0,7.95,7.07,0,0,0,0,0,0,-0.04569,0.96961,0.0752,1.31
1766,1.3336,0,0,0,8,7.04,0,0,0,0,0,0,-0.04611,0.9688,0.07634,1.31
1767,1.3335,0,0,0,8.05,7,0,0,0,0,0,0,-0.04653,0.96799,0.0775,1.31
1768,1.3334,0,0,0,8.1,6.97,0,0,0,0,0,0,-0.04695,0.96717,0.07866,1.31
1769,1.3333,0,0,0,8.16,6.93,0,0,0,0,0,0,-0.04736,0.96633,0.07984,1.31
1770,1.3332,0,0,0,8.21,6.89,0,0,0,0,0,0,-0.04777,0.96549,0.08103,1.31
1771,1.3331,0,0,0,8.24,6.84,0,0,0,0,0,0,-0.04817,0.96463,0.08223,1.31
1772,1.333,0,0,0,8.26,6.79,0,0,0,0,0,0,-0.04856,0.96376,0.08343,1.31
1773,1.3329,0,0,0,8.32,6.76,0,0,0,0,0,0,-0.04894,0.96288,0.08465,1.31
1774,1.3328,0,0,0,8.35,6.73,0,0,0,0,0,0,-0.04932,0.96198,0.08588,1.31
1775,1.3327,0,0,0,8.39,6.69,0,0,0,0,0,0,-0.0497,0.96107,0.08713,1.31
1776,1.3326,0,0,0,8.43,6.66,0,0,0,0,0,0,-0.05007,0.96015,0.08838,1.31
1777,1.3325,0,0,0,8.45,6.61,0,0,0,0,0,0,-0.05045,0.95922,0.08965,1.31
1778,1.3324,0,0,0,8.48,6.57,0,0,0,0,0,0,-0.05082,0.95828,0.09094,1.31
1779,1.3323,0,0,0,8.51,6.55,0,0,0,0,0,0,-0.05119,0.95732,0.09223,1.31
1780,1.3322,0,0,0,8.54,6.52,0,0,0,0,0,0,-0.05156,0.95635,0.09354,1.31
1781,1.3322,0,0,0,8.56,6.51,0,0,0,0,0,0,-0.05193,0.95536,0.09487,1.31
1782,1.3321,0,0,0,8.59,6.48,0,0,0,0,0,0,-0.0523,0.95438,0.09619,1.31
1783,1.332,0,0,0,8.62,6.48,0,0,0,0,0,0,-0.05267,0.9534,0.09751,1.31
1784,1.3319,0,0,0,8.64,6.48,0,0,0,0,0,0,-0.05303,0.95244,0.09882,1.31
1785,1.3318,0,0,0,8.67,6.49,0,0,0,0,0,0,-0.05337,0.9515,0.10009,1.31
1786,1.3317,0,0,0,8.69,6.5,0,0,0,0,0,0,-0.05371,0.95061,0.10132,1.31
1787,1.3316,0,0,0,8.72,6.49,0,0,0,0,0,0,-0.05402,0.94976,0.10251,1.31
1788,1.3315,0,0,0,8.74,6.46,0,0,0,0,0,0,-0.05431,0.94897,0.10363,1.31
1789,1.3314,0,0,0,8.76,6.44,0,0,0,0,0,0,-0.05458,0.94825,0.10468,1.31
1790,1.3314,0,0,0,8.78,6.43,0,0,0,0,0,0,-0.05482,0.9476,0.10565,1.31
1791,1.3313,0,0,0,8.78,6.41,0,0,0,0,0,0,-0.05503,0.94704,0.10653,1.31
1792,1.3312,0,0,0,8.78,6.42,0,0,0,0,0,0,-0.05523,0.94655,0.10734,1.31
1793,1.3311,0,0,0,8.79,6.4,0,0,0,0,0,0,-0.05541,0.94609,0.1081,1.31
1794,1.331,0,0,0,8.81,6.38,0,0,0,0,0,0,-0.0556,0.94567,0.10884,1.31
1795,1.3309,0,0,0,8.81,6.37,0,0,0,0,0,0,-0.05581,0.94524,0.10957,1.31
1796,1.3309,0,0,0,8.81,6.37,0,0,0,0,0,0,-0.05604,0.94479,0.11032,1.31
1797,1.3308,0,0,0,8.81,6.35,0,0,0,0,0,0,-0.05632,0.94431,0.11112,1.31
1798,1.3307,0,0,0,8.8,6.32,0,0,0,0,0,0,-0.05665,0.94376,0.11198,1.31
1799,1.3306,0,0,0,8.8,6.31,0,0,0,0,0,0,-0.05705,0.94312,0.11293,1.31
1800,1.3305,0,0,0,8.79,6.31,0,0,0,0,0,0,-0.05752,0.94238,0.11399,1.31
1801,1.3305,0,0,0,8.78,6.28,0,0,0,0,0,0,-0.05808,0.94152,0.11517,1.31
1802,1.3304,0,0,0,8.77,6.28,0,0,0,0,0,0,-0.05871,0.94056,0.11646,1.31
1803,1.3303,0,0,0,8.75,6.27,0,0,0,0,0,0,-0.05939,0.93952,0.11783,1.31
1804,1.3302,0,0,0,8.75,6.26,0,0,0,0,0,0,-0.06011,0.93844,0.11924,1.31
1805,1.3301,0,0,0,8.74,6.24,0,0,0,0,0,0,-0.06084,0.93734,0.12068,1.31
1806,1.3301,0,0,0,8.74,6.23,0,0,0,0,0,0,-0.06156,0.93625,0.12211,1.31
1807,1.33,0,0,0,8.74,6.22,0,0,0,0,0,0,-0.06227,0.93519,0.1235,1.31
1808,1.3299,0,0,0,8.74,6.23,0,0,0,0,0,0,-0.06293,0.93419,0.12483,1.31
1809,1.3298,0,0,0,8.75,6.22,0,0,0,0,0,0,-0.06353,0.93329,0.12607,1.31
1810,1.3297,0,0,0,8.76,6.21,0,0,0,0,0,0,-0.06406,0.9325,0.12719,1.31
1811,1.3296,0,0,0,8.78,6.19,0,0,0,0,0,0,-0.06449,0.93185,0.12816,1.31
1812,1.3296,0,0,0,8.79,6.19,0,0,0,0,0,0,-0.06484,0.93133,0.12901,1.31
1813,1.3295,0,0,0,8.79,6.18,0,0,0,0,0,0,-0.06512,0.93094,0.12973,1.31
1814,1.3294,0,0,0,8.8,6.16,0,0,0,0,0,0,-0.06534,0.93065,0.13034,1.31
1815,1.3293,0,0,0,8.79,6.14,0,0,0,0,0,0,-0.06553,0.93045,0.13087,1.31
1816,1.3292,0,0,0,8.81,6.14,0,0,0,0,0,0,-0.06569,0.93034,0.13131,1.31
1817,1.3292,0,0,0,8.82,6.12,0,0,0,0,0,0,-0.06584,0.93031,0.13169,1.31
1818,1.3291,0,0,0,8.84,6.1,0,0,0,0,0,0,-0.06599,0.93033,0.13202,1.31
1819,1.329,0,0,0,8.85,6.09,0,0,0,0,0,0,-0.06616,0.9304,0.13232,1.31
1820,1.3289,0,0,0,8.85,6.06,0,0,0,0,0,0,-0.06636,0.93051,0.13259,1.31
1821,1.3288,0,0,0,8.86,6.06,0,0,0,0,0,0,-0.06661,0.93063,0.13285,1.31
1822,1.3287,0,0,0,8.87,6.05,0,0,0,0,0,0,-0.06689,0.93076,0.13312,1.31
1823,1.3286,0,0,0,8.87,6.04,0,0,0,0,0,0,-0.06719,0.93087,0.13341,1.31
